Gasoline_Demand,Diesel_Demand,Crude_Price,Avg_Temperature,Holiday_Flag,Industrial_Activity_Index,Day_of_Week,Month,Lag_1,Lag_7,Lag_14,RollingMean_7,RollingMean_30
412219,223429,90.03759193453273,73.69948875651097,0,100.86811704396528,4,1,483524.0,479767.0,565459.0,495279.14285714284,493704.3
400235,250200,64.05491590212637,68.80201489518586,0,96.09521825594652,5,1,412219.0,497829.0,408512.0,481337.14285714284,493024.86666666664
442929,379316,71.1141110435885,58.80863376289877,0,93.636169313339,6,1,400235.0,557686.0,532414.0,464943.28571428574,493380.7
527309,301268,71.05276433863415,49.05421402486512,0,91.71820776405642,0,1,442929.0,567330.0,594148.0,459226.0,494114.6
467444,217347,77.28075710378025,20.654570053401873,0,104.28238281849832,1,1,527309.0,442078.0,508872.0,462849.71428571426,494784.0
539639,347992,99.2147496376874,30.906641430830703,0,93.92468563375712,2,1,467444.0,506288.0,550288.0,467614.14285714284,498767.7
501834,231822,62.70010186735288,43.52795783336682,0,103.80150708377596,3,1,539639.0,483524.0,493070.0,470229.85714285716,498036.13333333336
596513,377731,80.7480397752238,57.943942960511094,0,97.80752892093908,4,1,501834.0,412219.0,479767.0,496557.5714285714,498238.06666666665
484555,240108,67.17458728048842,51.09662841722439,0,98.31549601979304,5,1,596513.0,400235.0,497829.0,508603.28571428574,498871.73333333334
473698,328955,98.82706181638976,33.05476207676236,0,99.38354992185543,6,1,484555.0,442929.0,557686.0,512998.85714285716,498589.0
524450,207967,64.53214018909857,10.517148623176844,0,97.35417016255086,0,1,473698.0,527309.0,567330.0,512590.4285714286,499805.4
536487,310719,76.14404009446365,49.69913775206511,0,92.0123995444518,1,1,524450.0,467444.0,442078.0,522453.71428571426,499657.06666666665
567231,211871,89.51539939338424,32.85007908497945,0,96.19263620005692,2,2,536487.0,539639.0,506288.0,526395.4285714285,500788.4
443925,364685,88.18217712109781,68.76866405684281,0,103.27468721387876,3,2,567231.0,501834.0,483524.0,518122.71428571426,500925.6
537023,228179,76.90914547575728,11.91570122163868,0,103.3156880293774,4,2,443925.0,596513.0,412219.0,509624.14285714284,501601.43333333335
487388,383260,73.86096671810873,56.78622490446327,0,95.72448614479988,5,2,537023.0,484555.0,400235.0,510028.85714285716,504338.13333333336
408007,255099,75.90449514211483,85.31793900048524,0,99.20205253115375,6,2,487388.0,473698.0,442929.0,500644.4285714286,499089.73333333334
572904,235262,70.57105052634557,23.95274136891996,0,93.86894456023876,0,2,408007.0,524450.0,527309.0,507566.4285714286,504569.4666666667
458596,278213,68.21331754827199,47.73195926004763,0,94.20744163059672,1,2,572904.0,536487.0,467444.0,496439.14285714284,502108.86666666664
521101,317407,79.3215879023556,17.313759345371054,0,90.46094176813214,2,2,458596.0,567231.0,539639.0,489849.14285714284,499673.9666666667
561595,349340,70.7413502427043,60.05455298090821,0,107.9349309981549,3,2,521101.0,443925.0,501834.0,506659.14285714284,501431.4
488861,286269,71.49846659589001,54.042534447698046,1,94.21413330149812,4,2,561595.0,537023.0,596513.0,499778.85714285716,499383.8333333333
486740,260545,86.27024253898229,42.589241937026586,0,94.55067753872926,5,2,488861.0,487388.0,484555.0,499686.28571428574,499172.8333333333
415524,239922,98.7414932679957,51.7101617178993,0,95.59202865290264,6,2,486740.0,408007.0,473698.0,500760.14285714284,497031.4
550354,242913,84.145488022375,81.72597267752082,0,92.54816143390858,0,2,415524.0,572904.0,524450.0,497538.71428571426,498782.23333333334
555002,297033,63.07917868259865,25.703544184885363,0,102.78525766362726,1,2,550354.0,458596.0,536487.0,511311.0,498692.76666666666
531149,304792,63.02334455416267,11.80516093642778,0,91.50285906355172,2,2,555002.0,521101.0,567231.0,512746.4285714286,497486.73333333334
525501,386749,98.05692883382264,78.93319077592808,0,92.684048526527,3,2,531149.0,561595.0,443925.0,507590.14285714284,500267.5
420611,380913,71.89163161229334,56.16936659103252,1,102.89513453180186,4,2,525501.0,488861.0,537023.0,497840.14285714284,497411.6
548056,377404,63.682679443299016,81.2526764369474,0,96.79321240962884,5,2,420611.0,486740.0,487388.0,506599.5714285714,499562.6666666667
414060,319863,83.96178348601526,57.75561787305381,0,104.1589565340238,6,2,548056.0,415524.0,408007.0,506390.4285714286,499624.0333333333
443303,356104,84.94595113161064,74.8128871967762,0,101.14849489340284,0,2,414060.0,550354.0,572904.0,491097.4285714286,501059.63333333336
590279,368918,85.94019280474753,44.373869068411835,0,95.12042346123026,1,2,443303.0,555002.0,458596.0,496137.0,505971.3
560359,390546,70.69608111430165,69.9887945030615,0,103.01655900978656,2,2,590279.0,531149.0,521101.0,500309.85714285716,507072.9666666667
439711,244936,60.604427368579,83.04331735118848,0,92.3254736058576,3,2,560359.0,525501.0,561595.0,488054.14285714284,506148.5333333333
543026,360866,98.60061477817888,55.7698370977765,0,100.7282076616006,4,2,439711.0,420611.0,488861.0,505542.0,506261.43333333335
473340,392660,70.0357218276441,24.462812044990365,0,98.7429621009007,5,2,543026.0,548056.0,486740.0,494868.28571428574,505311.63333333336
502974,381403,87.0410515221019,31.50380920241585,0,95.35747165634882,6,2,473340.0,414060.0,415524.0,507570.28571428574,502193.6666666667
549646,228141,88.26519479514839,25.89156615179246,0,102.08009995479,0,2,502974.0,443303.0,550354.0,522762.14285714284,504363.36666666664
540256,340146,84.40029668317943,29.748562207658633,0,107.42667184680565,1,2,549646.0,590279.0,555002.0,515616.0,506581.9666666667
550168,337478,72.51629576854593,34.51323594808291,0,109.97809399526152,2,3,540256.0,560359.0,531149.0,514160.14285714284,507439.23333333334
467728,297359,70.84385015056263,54.41070294025508,0,102.15525537486847,3,3,550168.0,439711.0,525501.0,518162.5714285714,505147.26666666666
565088,323279,83.90673130810812,57.03933035710662,0,98.0941174865834,4,3,467728.0,543026.0,420611.0,521314.28571428574,505075.8333333333
411246,354363,94.64382534446766,44.11997977934889,0,94.50414200432404,5,3,565088.0,473340.0,548056.0,512443.71428571426,503986.5333333333
576630,241568,97.86934915693584,59.23366238566683,0,95.14192178790223,6,3,411246.0,502974.0,414060.0,522966.0,505306.76666666666
549453,297539,64.23623217615031,16.525994048909276,0,99.58909956299532,0,3,576630.0,549646.0,443303.0,522938.4285714286,507375.6
527796,246851,66.1931445039088,17.023058964652797,0,97.3455540256142,1,3,549453.0,540256.0,590279.0,521158.4285714286,511368.56666666665
567527,254823,97.78945035132318,23.746356828612676,0,108.27629045249888,2,3,527796.0,550168.0,560359.0,523638.28571428574,511189.3333333333
492263,223312,89.4614091333917,51.44619984322758,0,97.3659093531142,3,3,567527.0,467728.0,439711.0,527143.2857142857,512311.56666666665
535090,374180,95.31975299319092,27.119574295865085,0,97.46889182290872,4,3,492263.0,565088.0,543026.0,522857.85714285716,512777.86666666664
411302,397990,68.10530536541373,32.662752279406185,0,97.67069024867952,5,3,535090.0,411246.0,473340.0,522865.85714285716,507768.1
467506,365243,83.50343484437607,42.02502689383952,1,106.73240420735316,6,3,411302.0,576630.0,502974.0,507276.71428571426,507056.26666666666
441157,372851,88.04558377669895,74.94928992083038,0,103.01576641693804,0,3,467506.0,549453.0,549646.0,491805.85714285716,505536.8333333333
454917,399900,87.20447541787891,11.10897087302881,0,102.28337700637783,1,3,441157.0,527796.0,540256.0,481394.5714285714,506849.93333333335
496646,298723,76.32606763466792,61.95030561892979,0,96.68286044767724,2,3,454917.0,567527.0,550168.0,471268.71428571426,505059.6666666667
483122,212411,60.615795667652336,63.510122483254825,0,106.3580835366488,3,3,496646.0,492263.0,467728.0,469962.85714285716,502663.6666666667
424519,257009,83.31704227217053,73.89246242853092,0,90.76727722711402,4,3,483122.0,535090.0,565088.0,454167.0,499109.3333333333
587891,346494,70.12406156718436,84.62023512482506,0,107.41594344676228,5,3,424519.0,411302.0,411246.0,479394.0,501189.0
480910,373540,78.01016984571561,11.611027915943186,1,100.2549979958786,6,3,587891.0,467506.0,576630.0,481308.85714285716,503198.9666666667
520430,232371,98.30324060335268,22.302696441057293,0,97.96500469726826,0,3,480910.0,441157.0,549453.0,492633.5714285714,502278.1
471324,257022,75.96141270569738,80.89370352447945,0,99.94334561435372,1,3,520430.0,454917.0,527796.0,494977.4285714286,504186.9
405408,271229,93.59206426657708,46.68148497496123,0,103.34831061067662,2,3,471324.0,496646.0,567527.0,481943.4285714286,502923.73333333334
459379,299071,67.54162422997004,55.16725111467708,0,90.25530853035796,3,3,405408.0,483122.0,492263.0,478551.5714285714,498560.4
425053,382268,86.89841992100115,63.04217629785179,0,107.43103712916496,4,3,459379.0,424519.0,535090.0,478627.85714285716,494050.2
540518,296774,99.08027817755774,64.325328359651,0,98.93479050622786,5,3,425053.0,587891.0,411302.0,471860.28571428574,497410.43333333335
531994,226715,64.07572403491747,84.53923226532066,0,96.85933039400156,6,3,540518.0,480910.0,467506.0,479158.0,497042.7
498723,227605,60.33279768908768,89.75595339293358,0,92.76491131268114,0,3,531994.0,520430.0,441157.0,476057.0,497888.8
451356,299853,77.34331170530457,67.61259687447522,0,98.78930748716884,1,3,498723.0,471324.0,454917.0,473204.4285714286,496168.2
410789,231174,63.70501932205469,32.977696736412064,0,99.92645542568758,2,3,451356.0,405408.0,496646.0,473973.14285714284,491539.63333333336
497720,341028,89.93537398704926,80.38019218354749,0,98.07293388986956,3,3,410789.0,459379.0,483122.0,479450.4285714286,490121.76666666666
466656,276373,96.58194655394236,13.937673163260929,0,103.57320187653794,4,3,497720.0,425053.0,424519.0,485393.71428571426,487338.0333333333
444028,269252,77.36083890835036,28.486468229959694,0,98.41793057518451,5,4,466656.0,540518.0,587891.0,471609.4285714286,486548.0333333333
464484,393021,70.34846568621764,81.79085739709718,0,109.22835155693149,6,4,444028.0,531994.0,480910.0,461965.14285714284,483194.56666666665
432154,393718,77.3761327602644,30.495321155148396,0,101.98555035647183,0,4,464484.0,498723.0,520430.0,452455.28571428574,483891.5
402336,270017,88.93791271400003,27.65208476973988,0,106.14955871303818,1,4,432154.0,451356.0,471324.0,445452.4285714286,478081.7
503677,263037,60.36216646321484,21.05002345121978,0,92.18711806218958,2,4,402336.0,410789.0,405408.0,458722.14285714284,476555.8333333333
467779,289818,83.57815957938789,78.72894061175332,0,97.94582585891813,3,4,503677.0,497720.0,459379.0,454444.85714285716,474555.26666666666
419029,206548,84.53166739549516,50.00466073528693,0,96.73695402894306,4,4,467779.0,466656.0,425053.0,447641.0,469605.3333333333
459201,316981,85.50752987583742,63.99145624433238,0,101.38964776273184,5,4,419029.0,444028.0,540518.0,449808.5714285714,468503.26666666666
432265,354249,69.68088319923508,29.125310726002375,0,107.22227040122851,6,4,459201.0,464484.0,531994.0,445205.85714285716,465075.76666666666
502916,224022,88.56210893512507,70.64323368089732,0,91.56676435524014,0,4,432265.0,432154.0,498723.0,455314.71428571426,468129.56666666665
574944,306297,63.655659453271056,70.80044359696788,0,91.45149596089422,1,4,502916.0,402336.0,451356.0,479973.0,471710.8333333333
446197,336614,67.97081345867203,35.00784199266401,0,107.00635416315198,2,4,574944.0,503677.0,410789.0,471761.5714285714,471878.8333333333
525733,260428,95.09880186617929,42.85461064082263,0,94.25700172076716,3,4,446197.0,467779.0,497720.0,480040.71428571426,474239.36666666664
586252,353812,89.54892602906266,26.775222194416067,0,103.37506508899628,4,4,525733.0,419029.0,466656.0,503929.71428571426,477226.23333333334
554782,259353,60.54982216045381,88.12488186583235,0,100.8575626472161,5,4,586252.0,459201.0,444028.0,517584.14285714284,479614.9
560558,313132,69.935050414792,61.64820616467293,0,106.65787189774458,6,4,554782.0,432265.0,464484.0,535911.7142857143,484149.5333333333
471907,387604,68.57625931972659,84.76351045724124,0,92.50177819672808,0,4,560558.0,502916.0,432154.0,531481.8571428572,480283.4
528876,216052,70.8322531214789,34.270843490330655,0,92.59565931445222,1,4,471907.0,574944.0,402336.0,524900.7142857143,481882.26666666666
464435,300689,69.90239081119546,72.55127303975118,0,101.13636720556616,2,4,528876.0,446197.0,503677.0,527506.1428571428,480015.76666666666
440631,378148,62.50105182971383,71.26869151077936,0,108.92757306716742,3,4,464435.0,525733.0,467779.0,515348.71428571426,478992.6666666667
529038,384492,78.35762066387281,65.33245214932333,0,98.29995516741508,4,4,440631.0,586252.0,419029.0,507175.28571428574,483113.6666666667
420103,331743,89.30933899144661,87.25111802134404,0,96.5388420050939,5,4,529038.0,554782.0,459201.0,487935.4285714286,481804.4666666667
464772,200163,84.26926898869746,41.48442688850524,0,102.13378646395772,6,4,420103.0,560558.0,432265.0,474251.71428571426,483128.43333333335
526108,241424,86.9148667439232,20.457385887180585,0,108.60897201090062,0,4,464772.0,471907.0,502916.0,481994.71428571426,482648.1
414382,384816,63.24596714144957,63.73670873952486,0,106.73855665689248,1,4,526108.0,528876.0,574944.0,465638.4285714286,478727.7
484291,341706,98.05962840707149,68.3447840381765,0,109.9096722146644,2,4,414382.0,464435.0,446197.0,468475.0,478246.63333333336
501195,335870,93.539673353721,56.004845876705176,1,90.45137166404754,3,4,484291.0,440631.0,525733.0,477127.0,479907.93333333335
534828,222420,92.20361273982653,26.5454314506717,0,92.25716289425525,4,4,501195.0,529038.0,586252.0,477954.14285714284,484042.56666666665
420609,320575,92.9193522016707,50.35647533354843,0,102.18935526733245,5,4,534828.0,420103.0,554782.0,478026.4285714286,481472.2
547550,229300,97.30842032531044,34.97517892553035,0,106.411528786677,6,4,420609.0,464772.0,560558.0,489851.85714285716,484168.6666666667
570738,289881,81.7701586445479,44.19732225333512,0,95.70488684613534,0,5,547550.0,526108.0,471907.0,496227.5714285714,488392.3333333333
475683,210749,68.01128071470504,61.61748606757311,0,94.78422176068436,1,5,570738.0,414382.0,528876.0,504984.85714285716,488765.63333333336
524714,304131,84.67134431410165,69.61717941526676,0,105.73951598762402,2,5,475683.0,484291.0,464435.0,510759.5714285714,491850.9666666667
530330,356193,89.71525974671756,28.57797527210745,0,91.12763707706463,3,5,524714.0,501195.0,440631.0,514921.71428571426,496117.43333333335
471315,328563,89.51669573416102,42.42602885175627,0,97.3876529516517,4,5,530330.0,534828.0,529038.0,505848.4285714286,495038.7
477834,237487,80.85796096667521,31.532925679330333,0,100.1161844518466,5,5,471315.0,420609.0,420103.0,514023.4285714286,495373.86666666664
526205,364433,62.73834877334312,25.89052910894953,0,101.20697348700648,6,5,477834.0,547550.0,464772.0,510974.14285714284,498946.4
414153,221223,74.8445175372051,72.67097759966707,0,104.57230313585552,0,5,526205.0,570738.0,526108.0,488604.85714285716,497444.8
476325,272930,96.83066433853428,82.74021555495939,0,97.09691446861316,1,5,414153.0,475683.0,414382.0,488696.5714285714,498913.4666666667
544071,345128,83.37795639029704,39.61857485476614,0,102.25368689349214,2,5,476325.0,524714.0,484291.0,491461.85714285716,500285.3
455318,228380,81.53327773022853,70.10231394990134,0,101.70750845581912,3,5,544071.0,530330.0,501195.0,480745.85714285716,496297.76666666666
531886,226035,70.75414057528774,81.75962314915289,0,100.95232201307496,4,5,455318.0,471315.0,534828.0,489398.85714285716,499154.06666666665
515033,230620,74.73795679666316,77.68993684241852,0,102.80966586284424,5,5,531886.0,477834.0,420609.0,494713.0,498797.4
476077,350949,95.81384356612676,24.62507108313807,0,95.18898342136151,6,5,515033.0,526205.0,547550.0,487551.85714285716,495124.9
490474,386388,86.65852190107343,86.50335052106891,0,91.6929750716926,0,5,476077.0,414153.0,570738.0,498454.85714285716,492981.3
533515,395113,91.49548107009332,40.134115234357,0,92.38543344079488,1,5,490474.0,476325.0,475683.0,506624.85714285716,492079.86666666664
473319,317360,78.17381692270621,37.13925289390691,0,94.49164765307802,2,5,533515.0,544071.0,524714.0,496517.4285714286,492126.93333333335
525885,253352,85.20988877824632,14.994506182222429,0,100.0039587104557,3,5,473319.0,455318.0,530330.0,506598.4285714286,492027.23333333334
509777,361983,69.9353443497283,48.89389232839064,0,106.8088550109204,4,5,525885.0,531886.0,471315.0,503440.0,493538.63333333336
417368,363856,88.21843321133944,18.721089251274297,0,104.02586684176768,5,5,509777.0,515033.0,477834.0,489487.85714285716,492763.2
546400,203191,77.10405334813349,29.88318567419408,0,105.78081208404096,6,5,417368.0,476077.0,526205.0,499534.0,493341.93333333335
588014,364232,77.70182059258983,35.35540974138251,0,97.01951247852185,0,5,546400.0,490474.0,414153.0,513468.28571428574,498938.9666666667
491751,290536,85.97289298307527,74.70610587933473,0,98.093074832971,1,5,588014.0,533515.0,476325.0,507502.0,499838.26666666666
427306,304576,97.45122485875709,80.03909203167171,0,97.87363771981224,2,5,491751.0,473319.0,544071.0,500928.71428571426,496544.86666666664
570987,395713,62.56025386434484,34.19730539691757,0,93.83746368809004,3,5,427306.0,525885.0,455318.0,507371.85714285716,501765.0333333333
437219,380795,92.9897294938803,78.69584969956591,0,91.22433316287145,4,5,570987.0,509777.0,531886.0,497006.4285714286,500195.9666666667
595716,203631,71.69532441648772,78.57847498958328,1,101.81832185654454,5,5,437219.0,417368.0,515033.0,522484.71428571426,503346.6666666667
460279,337244,77.75677818025511,71.17207603078988,0,109.78433366841172,6,5,595716.0,546400.0,476077.0,510181.71428571426,500861.7
453028,242080,60.87653315100036,21.735609121214523,0,93.33659409900524,0,5,460279.0,588014.0,490474.0,490898.0,501942.3333333333
504263,290353,72.04184311337252,65.22582775205832,0,90.93369639798549,1,5,453028.0,491751.0,533515.0,492685.4285714286,500499.43333333335
400126,351353,80.10524970520522,85.6019251664455,0,105.59063363647866,2,5,504263.0,427306.0,473319.0,488802.5714285714,494812.36666666664
452329,228671,62.24704309389756,64.60323830137257,0,95.05172013369447,3,6,400126.0,570987.0,525885.0,471851.4285714286,494033.9
427632,322811,79.6438291753266,36.52934792862672,0,106.59287610705856,4,6,452329.0,437219.0,509777.0,470481.85714285716,490797.8333333333
596382,382503,97.0844251543371,50.0463453944665,0,104.0787333406903,5,6,427632.0,595716.0,417368.0,470577.0,492999.56666666665
509945,327734,64.21572872431221,61.65800346808429,0,108.9134707410161,6,6,596382.0,460279.0,546400.0,477672.14285714284,494287.23333333334
455176,359674,90.57762912302016,50.84563269828028,0,98.17854471513344,0,6,509945.0,453028.0,588014.0,477979.0,493531.9666666667
575399,251399,76.3868421350397,19.596235338477584,0,103.23939678901267,1,6,455176.0,504263.0,491751.0,488141.28571428574,495171.76666666666
599976,354544,86.20694858097352,34.96512357216165,0,99.2970956162654,2,6,575399.0,400126.0,427306.0,516691.28571428574,501365.86666666664
534869,380302,70.40946391940918,74.1916824442906,0,102.61177394617089,3,6,599976.0,452329.0,570987.0,528482.7142857143,503317.3333333333
578954,207099,66.37969050165434,78.91344368764139,0,98.99197812015474,4,6,534869.0,427632.0,437219.0,550100.1428571428,504480.1
544790,356503,66.41850457084905,20.98400261724562,0,93.7726449284815,5,6,578954.0,596382.0,595716.0,542729.8571428572,507462.5
434560,256492,62.81967782572578,86.19094019189797,0,100.15794832006762,6,6,544790.0,509945.0,460279.0,531960.5714285715,504218.3
476589,296722,67.42586819604972,36.30580942788875,0,100.57168402874883,0,6,434560.0,455176.0,453028.0,535019.5714285715,502936.8333333333
422116,378756,86.56877539955873,62.9850990984576,0,106.21207696520322,1,6,476589.0,575399.0,504263.0,513122.0,501138.13333333336
567316,230111,95.26762447374033,70.1460116765345,0,104.71041411587164,2,6,422116.0,599976.0,400126.0,508456.28571428574,503699.5333333333
532717,263936,92.56502742364648,74.95569877103067,0,103.27583247882887,3,6,567316.0,534869.0,452329.0,508148.85714285716,503672.93333333335
578595,353686,87.40537239497937,85.65997617807442,0,92.26774191105144,4,6,532717.0,578954.0,427632.0,508097.5714285714,507182.13333333336
524085,373063,64.41727453644411,35.03356384230581,0,104.4123258132743,5,6,578595.0,544790.0,596382.0,505139.71428571426,507122.13333333336
517718,260920,71.567497851838,78.68051636412436,0,100.0061031270903,6,6,524085.0,434560.0,509945.0,517019.4285714286,507386.8333333333
419256,263530,72.39227501289876,20.53495227489656,0,107.8819907221232,0,6,517718.0,476589.0,455176.0,508829.0,507449.76666666666
500158,367296,69.99827785590485,66.40327250828742,0,108.39741868261086,1,6,419256.0,422116.0,575399.0,519977.85714285716,505908.36666666664
584245,207788,80.60022638838892,69.35821836111887,0,91.10313181203573,2,6,500158.0,567316.0,599976.0,522396.28571428574,505782.73333333334
568502,228082,81.4221525951869,64.21785929610563,0,106.41283120708958,3,6,584245.0,532717.0,534869.0,527508.4285714285,508341.1
570354,323287,74.27543900684441,30.18517889081224,0,90.75394780845342,4,6,568502.0,578595.0,578954.0,526331.1428571428,513109.36666666664
519719,289570,74.15156634945744,79.84345176121627,0,97.34339251390044,5,6,570354.0,524085.0,544790.0,525707.4285714285,511400.43333333335
594446,301015,93.14222391624324,23.5086770696316,1,100.8459995124216,6,6,519719.0,517718.0,434560.0,536668.5714285715,516641.3333333333
468244,283588,91.57171393278742,14.290783321666469,0,92.96201597254256,0,6,594446.0,419256.0,476589.0,543666.8571428572,512392.26666666666
542766,347603,72.31183326722983,67.39719924895297,0,104.92627625138154,1,6,468244.0,500158.0,422116.0,549753.7142857143,515141.8333333333
456264,288340,96.55153775493037,48.0380572186187,0,90.16709408344278,2,6,542766.0,584245.0,567316.0,531470.7142857143,515249.7
457545,294439,98.11260068010024,77.92784159669408,0,93.37198096868072,3,6,456264.0,568502.0,532717.0,515619.71428571426,513692.43333333335
439224,375929,73.06970168120164,40.671771284660714,0,101.61593659706952,4,6,457545.0,570354.0,578595.0,496886.85714285716,514995.7
497945,341214,74.1769979517222,23.462287080617024,0,104.28775124074583,5,7,439224.0,519719.0,524085.0,493776.28571428574,516516.23333333334
413224,315053,80.22536613687835,76.91537539758957,1,108.33286205387832,6,7,497945.0,594446.0,517718.0,467887.4285714286,516035.9666666667
440738,248355,97.64483250134694,53.91277053120574,0,104.10993303869247,0,7,413224.0,468244.0,419256.0,463958.0,510847.8333333333
556222,340938,95.05277732569246,25.13566339122839,0,103.43558540509731,1,7,440738.0,542766.0,500158.0,465880.28571428574,512390.4
463731,325426,64.1027185033436,67.63071988691566,0,97.88682292701328,2,7,556222.0,456264.0,584245.0,466947.0,512675.56666666665
580760,264027,75.70922973085665,50.88909107916004,0,90.02568851053603,3,7,463731.0,457545.0,568502.0,484549.14285714284,512854.26666666666
539649,388978,82.13484758999087,58.34503857922559,0,92.40318517471243,4,7,580760.0,439224.0,570354.0,498895.5714285714,510843.36666666664
408070,359210,80.1252989020616,46.871867056526554,1,100.69109089512078,5,7,539649.0,497945.0,519719.0,486056.28571428574,506616.73333333334
526161,292601,67.75452271747571,76.29671870544051,0,103.5025977168884,6,7,408070.0,413224.0,594446.0,502190.14285714284,504856.9666666667
408666,229956,94.35267084672618,76.36501725464399,0,98.34896567792924,0,7,526161.0,440738.0,468244.0,497608.4285714286,500319.5
457761,304797,87.07763131987349,66.7511057459509,0,104.6135802305678,1,7,408666.0,556222.0,542766.0,483542.5714285714,501092.86666666664
436368,324917,93.51633499407214,18.43211019171698,0,100.43724590664355,2,7,457761.0,463731.0,456264.0,479633.5714285714,499752.1666666667
537855,326303,94.35057117397888,77.1083089523255,0,91.48352391188624,3,7,436368.0,580760.0,457545.0,473504.28571428574,503610.13333333336
441914,336511,89.93423414662959,63.68103844263278,0,93.84032501935896,4,7,537855.0,539649.0,439224.0,459542.14285714284,499430.06666666665
527738,378313,77.56842404998869,65.76193328034395,0,106.79996446487884,5,7,441914.0,408070.0,497945.0,476637.5714285714,499264.1
467526,242533,84.42187020061698,39.03862723230973,0,104.4982549324888,6,7,527738.0,526161.0,413224.0,468261.14285714284,495561.8
576837,359342,66.41461624478973,80.34236449256053,0,107.8952397402499,0,7,467526.0,408666.0,440738.0,492285.5714285714,497320.2
419956,278815,86.94581669899631,68.0297280187886,0,92.35114498241872,1,7,576837.0,457761.0,556222.0,486884.85714285716,494061.4666666667
446240,239279,67.17013022957123,19.007237322335556,0,109.80445069230149,2,7,419956.0,436368.0,463731.0,488295.14285714284,494960.93333333335
521008,309787,87.75798362040628,42.622242752493015,0,94.18813427899867,3,7,446240.0,537855.0,580760.0,485888.4285714286,495655.93333333335
568220,354960,69.18392643015875,80.91042895681133,0,90.23559752573284,4,7,521008.0,441914.0,539649.0,503932.14285714284,495121.76666666666
494270,348702,64.7020520060088,13.77573613579032,0,109.94845878107108,5,7,568220.0,527738.0,408070.0,499151.0,492647.36666666664
404757,261063,66.6113796057183,86.91332957136396,0,95.62147770890226,6,7,494270.0,467526.0,526161.0,490184.0,487127.4666666667
419097,327896,60.07968540876281,64.33300546556502,0,103.3603890502512,0,7,404757.0,576837.0,408666.0,467649.71428571426,483773.4
541467,366216,88.7495847141412,60.51007821147013,0,93.53364628352612,1,7,419097.0,419956.0,457761.0,485008.4285714286,482007.43333333335
547313,383233,89.29604196233517,31.64474051903931,0,101.60457064398284,2,7,541467.0,446240.0,436368.0,499447.4285714286,484643.06666666665
503892,382051,80.59733399653038,29.903343099134165,0,108.08069972909118,3,7,547313.0,521008.0,537855.0,497002.28571428574,483347.26666666666
558768,297661,66.45451204221534,85.36465755908763,0,96.40362334856876,4,7,503892.0,568220.0,441914.0,495652.0,486764.06666666665
470480,338051,63.34217350042759,33.86179633872982,0,103.40507952088718,5,7,558768.0,494270.0,527738.0,492253.4285714286,487195.23333333334
446163,357261,60.76515865749148,72.04042373751994,0,93.75807177596832,6,7,470480.0,404757.0,467526.0,498168.5714285714,487426.5333333333
419816,373672,66.62992707860883,41.44974385656633,0,102.4959079743745,0,7,446163.0,419097.0,576837.0,498271.28571428574,484822.23333333334
580912,390632,95.63422139932588,21.14032566277632,0,96.7290070363502,1,8,419816.0,541467.0,419956.0,503906.28571428574,490411.8333333333
452853,323257,69.66147366806727,10.857223815628716,0,94.22416517175904,2,8,580912.0,547313.0,446240.0,490412.0,490815.6666666667
555989,392630,74.17085308868863,53.540586961220065,0,96.2636410140727,3,8,452853.0,503892.0,521008.0,497854.4285714286,490807.9
496731,286205,64.21381937925332,88.06230548391461,0,93.57682137015598,4,8,555989.0,558768.0,568220.0,488992.0,491907.9
552638,206910,68.89445218992681,39.53089550473636,0,108.03832215675766,5,8,496731.0,470480.0,494270.0,500728.85714285716,490970.5
462823,388785,80.7689828312082,38.575386719443586,0,97.94373772634258,6,8,552638.0,446163.0,404757.0,503108.85714285716,488409.63333333336
551878,246857,84.3101073238261,37.527329427955365,0,94.90558609948737,0,8,462823.0,419816.0,419097.0,521974.85714285716,493203.23333333334
401759,234964,69.81409256664844,51.64350698438867,0,98.96815682031864,1,8,551878.0,580912.0,541467.0,496381.5714285714,489056.5
573021,356299,62.30928636900469,45.253190673943486,0,96.4107233361299,2,8,401759.0,452853.0,547313.0,513548.4285714286,494535.0
492374,337050,75.64131476509594,80.39317013816115,0,104.88838507626652,3,8,573021.0,555989.0,503892.0,504460.5714285714,495688.76666666666
533554,217153,69.36813483705336,50.44166333787922,0,109.4243982377099,4,8,492374.0,496731.0,558768.0,509721.0,498928.3
424442,259765,68.78215692919208,50.62062705508551,0,98.76067313395292,5,8,533554.0,552638.0,470480.0,491407.28571428574,495147.86666666664
564791,308212,98.3945121085382,21.069727577644528,0,107.2206679994448,6,8,424442.0,462823.0,446163.0,505974.14285714284,499243.76666666666
589138,239071,84.65201943702897,88.61916327283087,0,101.3172614711924,0,8,564791.0,551878.0,419816.0,511297.0,501290.43333333335
493501,312990,82.27513772688384,29.997831269506374,0,93.14471330188466,1,8,589138.0,401759.0,580912.0,524403.0,502156.26666666666
402079,269519,76.63100414093287,15.869125396768212,0,103.81245484162685,2,8,493501.0,573021.0,452853.0,499982.71428571426,496331.0
533789,209503,77.15777333720577,63.0516999180167,0,100.2686899425164,3,8,402079.0,492374.0,555989.0,505899.14285714284,500125.43333333335
459676,391775,81.63620015352323,57.62930961254981,0,103.01213046504206,4,8,533789.0,533554.0,496731.0,495345.14285714284,500573.3
